Time,Temperature,Vibration,Pressure,Humidity,Current,RPM,Voltage,Sound,Machine_Status
1838,93,0.14,131,56,22,2489,203,93,Failure
1839,67,1.1,116,67,5,2312,212,91,Warning
1840,28,0.33,143,50,35,1477,212,76,Warning
1841,44,0.45,126,88,43,1528,214,54,Failure
1842,48,1.34,134,83,21,1900,247,108,Failure
1843,88,1.41,158,83,49,2084,223,114,Failure
1844,32,0.33,150,50,49,2805,249,60,Failure
1845,53,1.25,99,40,42,2979,202,63,Failure
1846,78,0.87,131,56,29,2960,239,96,Warning
1847,32,1.15,127,71,17,2433,246,42,Warning
1848,45,1.27,94,34,39,771,226,34,Failure
1849,95,1.43,180,32,18,1193,230,89,Failure
1850,97,0.12,152,69,19,1619,259,108,Failure
1851,27,0.87,97,33,18,2088,203,114,Warning
1852,83,0.59,179,74,44,1818,241,41,Failure
1853,64,1.05,105,67,38,1152,241,66,Warning
1854,42,0.1,136,42,33,1604,217,58,Warning
1855,89,0.43,119,82,39,1837,215,39,Failure
1856,57,0.97,94,80,5,2776,253,61,Warning
1857,66,0.28,160,89,15,2153,242,67,Warning
1858,24,0.17,127,84,30,672,205,47,Normal
1859,46,0.33,135,72,5,1608,253,79,Warning
1860,81,0.16,131,73,9,933,217,98,Failure
1861,68,0.04,150,48,24,2087,250,99,Warning
1862,35,1.15,142,59,40,2787,227,54,Warning
1863,45,0.48,147,81,26,2495,227,102,Warning
1864,94,0.17,112,50,46,1944,239,98,Failure
1865,59,0.46,168,71,37,1350,212,106,Failure
1866,86,0.83,113,74,12,1672,248,45,Failure
1867,39,0.05,125,57,34,899,239,68,Warning
1868,99,0.03,109,77,8,2266,229,94,Failure
1869,69,0.64,164,78,15,1294,214,106,Failure
1870,53,1.22,170,30,20,909,228,115,Failure
1871,66,1.26,162,52,19,1124,216,40,Failure
1872,82,0.05,158,66,38,1684,232,114,Failure
1873,50,1.23,105,76,23,638,254,49,Failure
1874,48,1.01,116,75,47,1180,245,84,Failure
1875,87,0.87,117,74,43,1137,248,90,Failure
1876,67,0.16,160,41,44,903,244,40,Failure
1877,99,0.01,99,43,23,2471,254,104,Failure
1878,44,0.29,105,31,48,1620,219,83,Failure
1879,27,0.7,117,78,13,562,214,83,Warning
1880,81,0.16,155,68,49,941,233,66,Failure
1881,44,1.03,146,47,27,2132,215,111,Warning
1882,30,0.02,116,52,40,657,233,50,Warning
1883,68,0.84,100,62,19,1795,213,37,Warning
1884,73,0.8,172,78,16,715,248,104,Failure
1885,88,0.05,98,84,30,1796,258,38,Failure
1886,100,0.13,128,50,35,1287,211,107,Failure
1887,39,1.0,160,66,9,2021,206,50,Warning
1888,98,1.45,130,62,47,1153,202,91,Failure
1889,40,1.0,169,36,19,504,204,91,Failure
1890,34,0.32,178,73,46,1544,247,96,Failure
1891,55,1.01,133,44,13,2655,236,51,Warning
1892,44,1.19,103,70,29,1129,241,55,Warning
1893,70,1.31,121,53,6,502,237,49,Failure
1894,82,0.03,131,43,27,1093,218,61,Failure
1895,27,0.43,136,38,30,1363,216,39,Warning
1896,89,0.93,175,38,18,2293,227,71,Failure
1897,25,0.52,119,83,43,1484,258,100,Failure
1898,43,0.91,91,39,47,1793,241,102,Failure
1899,31,1.38,153,81,43,2989,229,110,Failure
1900,59,0.86,151,80,38,2744,254,41,Warning
1901,79,0.07,180,35,13,811,227,58,Failure
1902,95,0.07,180,49,16,2877,231,120,Failure
1903,38,1.16,99,76,46,592,245,82,Failure
1904,85,1.0,102,68,26,759,257,87,Failure
1905,64,0.23,142,63,44,1057,220,96,Failure
1906,54,0.01,107,41,24,1854,200,83,Normal
1907,87,0.8,167,67,50,2649,228,75,Failure
1908,37,0.41,148,40,5,1170,246,104,Warning
1909,26,1.29,167,85,50,2343,253,99,Failure
1910,53,0.21,129,56,11,2924,205,61,Normal
1911,26,0.18,158,50,20,1641,219,48,Warning
1912,35,0.57,142,45,33,1959,235,115,Warning
1913,61,0.75,122,60,11,1138,242,105,Warning
1914,62,0.52,91,51,21,1471,221,96,Warning
1915,38,1.41,172,66,7,2881,221,72,Failure
1916,90,0.47,155,61,49,1978,211,49,Failure
1917,35,1.07,129,42,19,2080,235,45,Warning
1918,67,1.18,123,45,22,994,257,72,Warning
1919,52,0.99,161,64,20,1729,204,74,Failure
1920,99,0.65,103,44,14,2959,205,32,Failure
1921,70,0.21,96,58,19,2255,240,86,Warning
1922,76,0.07,162,76,21,1850,202,59,Failure
1923,74,1.36,136,53,23,2945,258,79,Failure
1924,38,0.49,115,40,36,2440,254,109,Warning
1925,20,0.54,120,86,14,1168,218,90,Normal
1926,84,1.31,112,55,45,2830,214,94,Failure
1927,58,1.23,141,74,46,683,206,73,Failure
1928,54,0.28,117,55,5,2242,234,99,Normal
1929,49,0.71,90,80,30,1475,217,76,Warning
1930,62,0.47,129,51,44,1666,222,33,Failure
1931,62,0.02,158,34,50,2530,203,56,Failure
1932,43,1.21,177,30,34,2179,221,73,Failure
1933,37,0.71,163,86,8,2650,257,79,Failure
1934,89,0.38,148,59,11,839,257,80,Failure
1935,45,0.74,108,61,26,1221,245,95,Warning
1936,23,1.43,156,39,15,1896,232,55,Failure
1937,87,0.41,178,57,25,2190,211,75,Failure
1938,86,1.1,140,82,19,2424,241,81,Failure
1939,100,0.36,124,61,49,1867,255,99,Failure
1940,87,0.53,132,67,7,1861,205,103,Failure
1941,30,0.49,93,83,18,1174,225,102,Normal
1942,91,0.81,131,87,42,1085,257,58,Failure
1943,78,1.05,154,70,11,2303,226,107,Warning
1944,53,1.36,144,74,9,2481,225,94,Failure
1945,45,0.41,151,83,17,2374,252,82,Warning
1946,26,1.32,154,37,11,1103,233,99,Failure
1947,62,0.82,131,67,44,1577,246,78,Failure
1948,92,1.15,172,52,50,1505,204,118,Failure
1949,23,1.18,113,84,43,2513,226,110,Failure
1950,91,0.47,98,72,6,968,218,104,Failure
1951,92,0.96,132,33,16,1734,245,95,Failure
1952,84,0.56,139,80,16,1088,242,100,Failure
1953,36,0.73,143,75,27,1778,218,78,Warning
1954,100,1.44,178,62,43,730,207,65,Failure
1955,92,0.05,170,32,20,2952,218,112,Failure
1956,71,0.09,113,54,42,2477,219,85,Failure
1957,23,1.14,91,78,6,1829,235,39,Warning
1958,54,0.22,163,33,47,2731,223,61,Failure
1959,32,0.97,126,79,31,2773,258,47,Warning
1960,59,0.42,153,46,24,1937,218,94,Warning
1961,59,0.39,130,52,47,2119,224,81,Failure
1962,33,0.61,91,80,16,1901,256,99,Warning
1963,63,0.56,105,48,14,1761,237,76,Warning
1964,85,1.0,142,61,16,1137,202,52,Failure
1965,52,1.22,131,90,26,1399,204,98,Failure
1966,70,1.22,132,40,5,2123,214,85,Failure
1967,40,0.7,180,66,26,1967,225,120,Failure
1968,33,1.43,134,82,41,2373,243,71,Failure
1969,24,0.79,119,62,17,2055,205,63,Warning
1970,88,0.71,178,55,24,2559,226,88,Failure
1971,84,1.18,119,40,11,2209,201,83,Failure
1972,83,0.74,91,86,14,620,245,52,Failure
1973,50,0.42,172,75,21,1922,240,56,Failure
1974,86,0.13,110,73,5,1703,252,50,Failure
1975,50,0.39,102,68,44,990,252,105,Failure
1976,66,0.82,155,67,50,2105,214,86,Failure
1977,99,1.01,125,53,15,2878,222,90,Failure
1978,37,1.32,123,57,21,2139,250,50,Failure
1979,79,0.55,126,62,21,2992,207,108,Warning
1980,43,1.05,155,43,28,2303,204,78,Warning
1981,24,0.93,105,32,33,1766,256,52,Warning
1982,54,1.3,148,89,45,1646,220,80,Failure
1983,54,1.47,123,53,45,1098,230,48,Failure
1984,56,0.27,166,66,13,2109,225,39,Failure
1985,38,1.28,121,88,25,2547,249,93,Failure
1986,55,1.48,150,76,24,2508,260,79,Failure
1987,96,0.24,159,59,31,1416,211,47,Failure
1988,36,0.34,173,47,15,1299,248,65,Failure
1989,82,0.02,119,86,28,1814,248,52,Failure
1990,68,1.41,104,85,13,539,221,82,Failure
1991,75,0.91,128,90,15,2074,244,107,Warning
1992,28,0.08,135,53,22,1468,242,44,Warning
1993,40,0.06,149,64,10,2879,259,67,Warning
1994,34,0.2,160,90,17,1538,249,95,Warning
1995,83,0.06,172,58,25,1470,252,93,Failure
1996,33,0.83,123,46,18,1975,217,112,Warning
1997,23,0.67,94,59,40,2462,208,49,Warning
1998,23,0.69,163,89,31,2696,204,107,Failure
1999,28,0.28,134,59,29,1260,234,64,Warning
2000,41,0.02,180,39,31,2192,249,37,Failure
2001,41,0.8,172,44,15,2225,212,71,Failure
2002,48,0.24,163,75,7,1371,254,88,Failure
2003,42,1.45,118,73,39,1351,226,108,Failure
2004,64,1.32,113,80,49,1741,226,30,Failure
2005,74,1.46,173,48,17,1114,242,81,Failure
2006,71,0.29,114,76,24,2326,248,120,Warning
2007,89,0.29,148,73,45,2010,241,57,Failure
2008,96,0.87,175,64,41,2991,210,88,Failure
2009,89,1.2,107,58,21,1301,232,91,Failure
2010,55,0.2,151,89,43,2027,203,83,Failure
2011,34,1.39,112,72,9,2572,240,116,Failure
2012,53,0.38,130,37,34,1809,254,45,Warning
2013,79,0.93,109,39,43,2137,211,71,Failure
2014,42,0.49,177,35,46,1337,207,94,Failure
2015,37,0.4,160,57,21,1713,200,51,Warning
2016,59,0.11,114,63,19,2512,235,37,Warning
2017,99,1.39,154,68,18,2628,224,56,Failure
2018,22,0.41,95,49,16,2082,251,43,Normal
2019,86,0.66,135,57,41,846,246,63,Failure
2020,30,0.05,112,38,28,861,242,50,Normal
2021,67,0.2,130,44,39,2681,217,57,Warning
2022,47,1.32,99,58,7,2658,247,58,Failure
2023,52,1.04,100,78,36,2877,232,86,Warning
2024,42,0.13,93,39,35,898,200,56,Warning
2025,49,1.05,157,35,37,1972,247,98,Warning
2026,65,0.31,108,71,40,2740,216,107,Warning
2027,95,0.84,94,38,12,1500,231,32,Failure
2028,80,0.97,133,37,20,2042,210,36,Warning
2029,63,0.17,164,43,43,2977,248,72,Failure
2030,35,0.39,142,60,47,523,234,99,Failure
2031,61,0.16,133,33,9,2596,218,44,Warning
2032,27,0.29,156,64,31,596,257,66,Warning
2033,50,0.59,90,52,8,734,208,107,Normal
2034,86,0.25,169,44,31,2779,257,116,Failure
2035,79,0.8,130,31,19,2331,244,55,Warning
2036,99,0.7,107,69,29,1976,217,31,Failure
2037,27,0.13,176,40,45,659,229,57,Failure
2038,45,0.17,104,69,37,1261,245,116,Warning
2039,59,0.88,141,44,37,2716,258,87,Warning
2040,96,0.11,120,56,8,2936,232,112,Failure
2041,55,0.6,103,78,34,617,202,37,Warning
2042,89,0.95,134,53,9,1523,209,100,Failure
2043,45,0.77,105,32,7,619,243,53,Warning
2044,68,0.3,129,61,26,1288,232,79,Warning
2045,79,0.17,108,79,23,2693,217,111,Warning
2046,68,1.2,180,54,12,1743,205,96,Failure
2047,71,0.78,166,89,17,1976,253,37,Failure
2048,27,0.77,119,53,18,665,220,59,Warning
2049,69,1.41,180,51,50,1017,202,112,Failure
2050,97,1.16,163,36,29,2364,220,92,Failure
2051,87,0.67,124,71,21,1935,246,93,Failure
2052,68,0.78,166,86,17,1295,208,65,Failure
2053,48,0.4,109,83,7,2116,249,87,Normal
2054,53,1.04,156,49,33,515,258,51,Warning
2055,33,1.35,153,65,39,1939,256,89,Failure
2056,47,0.24,100,59,39,638,238,69,Warning
2057,93,1.14,125,86,8,2101,260,120,Failure
2058,56,1.2,141,80,46,2158,252,65,Failure
2059,76,0.46,157,74,32,2234,241,90,Warning
2060,21,0.85,149,35,14,1121,232,49,Warning
2061,77,0.06,114,80,49,1204,203,90,Failure
2062,93,0.6,180,63,36,2960,228,107,Failure
2063,78,0.84,133,69,15,1032,224,38,Warning
2064,83,1.36,171,50,9,2169,227,32,Failure
2065,97,1.32,123,72,45,2442,202,33,Failure
2066,74,0.81,114,51,25,2686,239,59,Warning
2067,27,0.15,146,90,39,2494,207,35,Warning
2068,76,0.86,90,88,10,1294,225,78,Warning
2069,48,0.99,141,65,13,1092,260,66,Warning
2070,80,1.43,164,90,15,2583,223,39,Failure
2071,23,1.43,131,32,12,538,255,55,Failure
2072,50,1.21,117,84,10,1961,234,34,Failure
2073,24,0.45,140,80,7,702,242,49,Warning
2074,93,1.25,163,68,48,1921,204,94,Failure
2075,48,0.75,164,84,33,2540,218,45,Failure
2076,83,1.06,95,32,46,547,216,65,Failure
2077,98,0.86,105,81,36,1082,260,89,Failure
2078,30,0.33,132,67,24,2592,230,63,Warning
2079,76,1.38,153,54,50,592,206,98,Failure
2080,64,1.14,170,39,6,1444,211,99,Failure
2081,73,0.45,166,66,47,1931,223,92,Failure
2082,48,1.25,170,66,35,1622,253,72,Failure
2083,46,1.0,96,49,40,2761,242,110,Warning
2084,60,0.65,118,42,19,968,201,53,Warning
2085,58,1.07,159,38,34,1523,215,90,Warning
2086,60,0.37,102,46,40,1925,211,85,Warning
2087,76,0.33,100,42,19,1817,221,38,Warning
2088,47,1.34,111,73,19,1360,219,78,Failure
2089,98,0.59,96,62,17,2015,230,31,Failure
2090,36,0.44,125,68,10,1976,240,33,Normal
2091,44,0.57,118,43,27,1149,213,67,Normal
2092,56,0.66,176,70,6,2040,240,93,Failure
2093,26,1.33,178,62,41,2316,216,99,Failure
2094,87,1.18,176,85,46,2400,216,69,Failure
2095,20,0.17,92,39,27,1698,222,59,Normal
2096,82,0.28,167,43,19,1895,229,87,Failure
2097,82,1.27,165,86,41,1088,247,38,Failure
2098,38,0.21,115,78,14,2776,229,32,Normal
2099,74,0.8,163,40,17,1668,225,98,Failure
2100,75,1.05,148,67,33,1705,226,52,Warning
2101,92,0.3,164,39,47,1911,232,119,Failure
2102,93,1.23,133,35,19,1638,230,118,Failure
2103,41,0.5,122,58,28,2391,223,62,Normal
2104,100,0.6,92,82,7,580,247,41,Failure
2105,88,0.48,101,59,32,2566,232,60,Failure
2106,64,0.9,153,51,37,2282,200,118,Warning
2107,66,1.11,110,38,40,972,220,104,Warning
2108,47,1.14,151,78,50,1176,205,54,Failure
2109,99,0.83,103,46,20,540,214,41,Failure
2110,66,1.05,115,67,6,1689,228,53,Warning
2111,90,0.62,135,70,15,808,256,91,Failure
2112,71,1.27,156,37,43,2860,233,62,Failure
2113,23,1.38,148,63,21,2304,249,95,Failure
2114,55,0.04,135,70,5,699,222,96,Warning
2115,89,0.04,119,75,46,2924,258,106,Failure
2116,66,1.32,122,57,20,2295,249,36,Failure
2117,54,1.2,154,76,32,626,219,51,Warning
2118,97,0.52,172,43,30,720,210,84,Failure
2119,31,0.58,109,67,27,2167,239,35,Normal
2120,22,0.16,175,83,34,746,248,76,Failure
2121,50,0.73,97,44,17,2829,247,66,Warning
2122,47,1.45,130,66,34,2318,252,55,Failure
2123,25,0.97,148,37,29,982,242,53,Warning
2124,86,1.28,173,66,24,1448,224,98,Failure
2125,100,1.14,155,79,23,1734,255,77,Failure
2126,58,1.46,134,71,45,2098,253,39,Failure
2127,63,0.81,137,63,15,1704,207,117,Warning
2128,49,0.84,96,66,22,1718,221,43,Warning
2129,79,0.39,161,65,38,2348,252,68,Failure
2130,52,0.65,159,35,25,1060,260,58,Warning
2131,20,1.23,105,56,30,1575,215,37,Failure
2132,60,0.82,180,80,39,675,229,93,Failure
2133,31,0.45,118,45,17,608,214,97,Normal
2134,41,0.89,129,35,36,1105,238,54,Warning
2135,25,0.51,100,58,33,2788,219,52,Warning
2136,68,0.39,164,71,10,834,220,56,Failure
2137,99,0.61,107,85,16,1394,204,107,Failure
2138,34,0.36,135,51,28,2955,217,115,Warning
2139,100,0.22,174,52,28,629,220,68,Failure
2140,21,1.05,114,78,29,752,206,99,Warning
2141,38,0.35,145,75,15,1272,215,77,Warning
2142,69,0.08,141,48,31,2983,206,117,Warning
2143,91,0.23,150,50,36,1035,260,104,Failure
2144,74,0.43,117,41,27,1339,207,72,Warning
2145,64,1.4,133,72,8,905,243,54,Failure
2146,93,1.37,172,49,19,2515,233,46,Failure
2147,41,0.07,113,83,44,2348,202,99,Failure
2148,68,0.57,123,78,16,1943,206,79,Warning
2149,32,1.29,133,55,42,548,242,107,Failure
2150,85,1.12,132,84,6,2555,213,87,Failure
2151,50,1.13,120,33,33,861,211,36,Warning
2152,66,1.07,125,52,17,2167,207,116,Warning
2153,71,0.51,170,79,5,511,211,40,Failure
2154,40,0.37,96,66,11,2458,204,96,Normal
2155,80,1.12,92,41,5,2014,201,31,Warning
2156,50,0.59,157,58,23,1162,216,72,Warning
2157,47,0.28,131,57,11,1678,232,100,Warning
2158,51,1.02,142,78,29,2943,228,71,Warning
2159,78,0.66,99,48,50,2841,235,37,Failure
2160,68,0.87,141,72,34,1477,219,33,Warning
2161,73,0.78,96,87,39,1455,222,50,Warning
2162,51,0.84,146,72,41,898,232,86,Failure
2163,59,1.28,160,56,31,2754,226,88,Failure
2164,88,0.77,104,52,5,1818,242,75,Failure
2165,78,0.85,141,50,11,805,249,78,Warning
2166,95,0.93,142,34,47,937,241,116,Failure
2167,73,0.22,174,75,38,2066,234,66,Failure
2168,94,1.25,129,53,43,1228,216,96,Failure
2169,92,0.04,124,88,17,961,219,105,Failure
2170,68,0.13,144,47,45,2087,259,35,Failure
2171,98,0.71,174,32,42,2553,244,105,Failure
2172,100,0.03,137,78,7,796,211,112,Failure
2173,91,0.76,160,48,18,1883,249,67,Failure
2174,74,1.36,105,60,39,1833,229,64,Failure
2175,88,1.07,167,50,34,2769,260,55,Failure
2176,47,1.23,149,56,34,1736,244,67,Failure
2177,89,0.67,113,33,7,2652,213,85,Failure
2178,52,1.49,119,67,27,2863,217,42,Failure
2179,94,0.1,136,37,33,2883,251,103,Failure
2180,60,0.18,122,52,17,2826,201,47,Warning
2181,40,1.31,96,34,11,2611,249,87,Failure
2182,31,0.35,140,44,48,1514,247,99,Failure
2183,92,1.02,102,36,14,2581,223,56,Failure
2184,44,1.23,154,77,19,671,247,64,Failure
2185,57,1.3,139,71,27,846,236,86,Failure
2186,41,0.03,154,65,8,2374,211,114,Warning
2187,78,0.49,176,33,15,537,257,115,Failure
2188,46,0.25,172,84,14,2222,259,39,Failure
2189,91,0.17,180,36,46,2567,232,94,Failure
2190,56,0.98,136,82,31,1639,211,52,Warning
2191,33,1.11,173,73,47,844,207,100,Failure
2192,60,0.92,160,76,34,2674,220,101,Warning
2193,30,0.54,141,83,32,1743,210,50,Warning
2194,36,1.23,139,37,15,2445,253,111,Failure
2195,57,1.17,90,45,14,1627,229,116,Warning
2196,50,1.14,178,68,24,2777,242,48,Failure
2197,92,0.11,149,90,37,1119,249,32,Failure
2198,21,0.69,126,82,26,850,232,46,Warning
2199,20,1.18,126,38,8,1579,250,35,Warning
2200,33,1.45,157,75,40,1943,204,35,Failure
2201,57,0.39,176,84,29,1047,218,70,Failure
2202,37,0.81,136,43,43,892,201,71,Failure
2203,28,0.91,135,65,49,621,209,62,Failure
2204,61,0.63,139,64,31,2301,218,105,Warning
2205,26,1.02,139,72,17,610,235,44,Warning
2206,63,0.78,171,35,41,1440,247,48,Failure
2207,68,0.78,159,70,32,1356,223,90,Warning
2208,47,0.25,108,57,27,2769,244,93,Normal
2209,91,0.66,180,80,50,2068,243,118,Failure
2210,98,0.61,141,78,5,2087,248,36,Failure
2211,26,0.2,128,69,35,1736,241,113,Warning
2212,74,0.12,107,42,21,2154,260,99,Warning
2213,46,0.07,145,52,50,2612,205,54,Failure
2214,88,0.99,168,41,45,2682,203,66,Failure
2215,80,1.48,129,82,15,2331,258,78,Failure
2216,46,0.83,141,42,10,2122,251,79,Warning
2217,89,0.22,108,44,35,518,238,41,Failure
2218,84,1.02,124,40,47,2662,244,70,Failure
2219,89,0.44,108,35,28,2840,223,64,Failure
2220,76,1.02,174,57,21,2368,209,38,Failure
2221,52,1.19,134,41,6,937,218,66,Warning
2222,76,0.09,158,33,16,1669,204,40,Warning
2223,77,0.61,104,54,18,1174,207,90,Warning
2224,84,0.18,105,81,33,2041,228,42,Failure
2225,21,1.1,178,70,48,2617,258,37,Failure
2226,22,0.48,162,66,40,673,217,86,Failure
2227,91,0.24,118,74,24,2111,226,35,Failure
2228,39,1.4,178,39,28,1588,214,55,Failure
2229,31,1.45,168,46,32,1500,200,69,Failure
2230,68,1.35,180,52,16,2859,209,53,Failure
2231,32,1.01,162,44,27,2268,212,92,Failure
2232,89,0.28,179,32,27,2820,241,67,Failure
2233,51,1.4,150,30,29,670,235,120,Failure
2234,22,1.49,179,41,6,2547,218,102,Failure
2235,58,0.53,117,67,14,1195,201,112,Warning
2236,76,1.32,112,72,31,1780,239,40,Failure
2237,63,1.49,157,41,46,2456,240,43,Failure
2238,62,1.19,144,76,14,1117,223,112,Warning
2239,80,0.55,93,71,38,1125,260,30,Warning
2240,91,0.72,174,34,45,1472,237,85,Failure
2241,68,0.9,149,65,5,2567,202,66,Warning
2242,77,1.12,123,69,9,866,245,34,Warning
2243,68,0.98,112,40,38,2102,229,118,Warning
2244,33,0.37,173,85,18,2422,238,67,Failure
2245,33,0.44,120,59,5,2538,250,52,Normal
2246,42,0.03,111,36,21,1239,223,58,Normal
2247,93,0.79,164,64,46,595,212,85,Failure
2248,63,0.75,127,64,40,822,229,94,Warning
2249,77,0.71,93,69,45,2281,203,53,Failure
2250,32,1.23,130,47,36,905,216,80,Failure
2251,96,1.01,167,42,25,1178,233,34,Failure
2252,23,0.77,174,46,13,2228,252,32,Failure
2253,45,0.21,142,62,16,2605,245,37,Warning
2254,20,0.43,113,89,40,1877,203,92,Warning
2255,55,0.34,97,60,12,2401,216,64,Normal
2256,23,0.46,94,83,48,2825,220,89,Failure
2257,30,0.18,178,30,29,2998,226,120,Failure
2258,52,0.07,156,43,39,1150,216,114,Warning
2259,38,0.52,180,47,31,2727,237,97,Failure
2260,35,1.05,109,63,36,545,243,67,Warning
2261,61,1.43,159,84,34,546,204,60,Failure
2262,98,0.58,136,68,21,521,239,72,Failure
2263,48,0.99,130,68,40,1140,258,109,Warning
2264,86,0.35,126,43,8,1264,247,33,Failure
2265,92,0.69,94,90,17,1599,234,103,Failure
2266,66,0.14,114,38,45,2381,226,90,Failure
2267,25,1.42,121,86,48,1918,228,115,Failure
2268,58,0.44,163,41,30,2357,245,61,Failure
2269,36,1.46,163,63,13,1817,202,32,Failure
2270,29,1.39,141,72,27,842,241,112,Failure
2271,28,1.29,106,55,16,2940,239,60,Failure
2272,80,0.35,151,64,9,1266,234,84,Warning
2273,72,0.39,167,88,32,2769,234,47,Failure
2274,80,0.46,99,44,19,2118,251,94,Warning
2275,77,1.24,123,89,23,2742,254,118,Failure
2276,82,1.07,148,70,9,1973,246,91,Failure
2277,50,0.1,139,59,37,961,247,46,Warning
2278,83,1.19,138,60,15,1379,225,107,Failure
2279,89,1.18,143,40,13,2674,248,107,Failure
2280,57,0.31,120,36,49,1184,247,82,Failure
2281,81,0.14,101,34,36,2802,255,113,Failure
2282,38,1.28,180,36,27,2187,232,62,Failure
2283,20,1.39,94,63,15,1253,241,47,Failure
2284,83,1.23,119,43,21,1658,254,50,Failure
2285,63,0.04,170,73,7,1635,255,38,Failure
2286,55,0.33,156,72,32,1963,215,110,Warning
2287,86,0.31,135,78,18,520,244,116,Failure
2288,30,1.14,105,65,18,2407,208,65,Warning
2289,89,0.12,102,40,5,1428,209,102,Failure
2290,94,0.55,129,55,36,2998,245,84,Failure
2291,49,0.17,176,65,13,1538,231,97,Failure
2292,100,0.18,172,73,30,2655,229,48,Failure
2293,27,0.09,133,79,46,966,244,71,Failure
2294,74,0.35,171,58,12,2361,246,79,Failure
2295,26,0.74,153,54,28,809,250,100,Warning
2296,69,0.63,165,80,34,1736,206,114,Failure
2297,38,1.33,111,45,46,1563,234,85,Failure
2298,82,0.1,130,62,18,1459,250,80,Failure
2299,45,0.28,101,47,12,2534,218,89,Normal
2300,62,0.73,169,32,8,688,254,115,Failure
2301,75,1.48,168,72,7,2905,225,49,Failure
2302,20,0.97,163,77,19,2644,240,104,Failure
2303,96,0.88,91,71,49,1476,225,32,Failure
2304,98,0.08,152,33,32,549,207,38,Failure
2305,47,0.78,106,39,43,1990,205,47,Failure
2306,58,1.25,107,76,37,1125,209,41,Failure
2307,83,0.69,106,86,28,2400,236,89,Failure
2308,47,1.49,104,48,21,2407,257,108,Failure
2309,54,1.25,163,79,34,2252,222,41,Failure
2310,69,0.64,151,36,11,663,230,104,Warning
2311,56,0.53,166,70,17,1243,213,109,Failure
2312,29,0.89,131,37,26,1769,246,60,Warning
2313,81,1.33,145,76,31,2453,255,112,Failure
2314,62,1.47,158,73,19,2113,206,39,Failure
2315,55,1.34,140,55,35,2599,232,66,Failure
2316,45,0.92,94,74,23,945,237,48,Warning
2317,55,0.13,120,85,20,2648,211,62,Normal
2318,31,1.34,123,53,45,1764,242,82,Failure
2319,66,1.4,108,80,11,1898,216,58,Failure
2320,98,0.64,169,43,9,1439,206,71,Failure
2321,69,0.52,104,66,49,1960,201,64,Failure
2322,65,0.19,132,74,32,783,230,45,Warning
2323,53,1.03,171,79,21,2079,208,51,Failure
2324,92,0.88,133,49,43,629,214,80,Failure
2325,53,0.34,94,77,36,2860,247,102,Warning
2326,64,0.23,153,37,18,1448,202,95,Warning
2327,66,0.31,105,64,46,1671,213,98,Failure
2328,52,0.02,168,67,32,2477,230,97,Failure
